Date,Open,High,Low,Close,Volume
20250610 00:00:00,38090.0,38470.0,38070.0,38220.0,10266
20250611 00:00:00,38190.0,38520.0,38120.0,38430.0,15468
20250612 00:00:00,38460.0,38760.0,38070.0,38150.0,29887
20250613 00:00:00,38080.0,38270.0,37470.0,37780.0,53488
20250616 00:00:00,37880.0,38360.0,37850.0,38360.0,39023
20250617 00:00:00,38400.0,38610.0,38290.0,38510.0,30695
20250618 00:00:00,38430.0,38880.0,38200.0,38850.0,36561
20250619 00:00:00,38850.0,38950.0,38460.0,38510.0,33776
20250620 00:00:00,38500.0,38690.0,38330.0,38350.0,25976
20250623 00:00:00,38460.0,38580.0,38000.0,38400.0,32080
20250624 00:00:00,38490.0,38970.0,38220.0,38810.0,31468
20250625 00:00:00,38710.0,38930.0,38600.0,38930.0,26903
20250626 00:00:00,38970.0,39580.0,38890.0,39560.0,35791
20250627 00:00:00,39470.0,40290.0,39390.0,40180.0,37590
20250630 00:00:00,40200.0,40640.0,40160.0,40550.0,10124
